Km,Vmax,activity,X,IR,pot2,ph,temp,dstr,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,id
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11305
0.1,0.001,1.0,,,,7.2,37.0,,-2.0,-1.0,0.01,0.1,0.0,1.0,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,11306
0.1,0.001,1.0,,,,7.2,37.0,,-2.0,-1.0,0.01,0.1,0.0,1.0,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11307
,,1.0,2.455,1.1233333333333333,-0.9033333333333332,7.4,25.0,,,,,,2.0,100.0,,,,,,,,,,,,,,,,,,389.0,160.0,40.5,,,11.50371351935836,6.0,-0.4800862864621305,0.3224707070277047,,11308
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11309
,,2.0,2.54,,0.0,,,3.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,11310
,,2.0,2.54,,0.0,,,3.0,,,,,,,,,0.9030899869919436,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,11311
,,2.0,2.54,,0.0,,,3.0,,,,,,,,,1.4313637641589874,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,11312
,,2.0,2.54,,0.0,,,3.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,11313
,,2.0,2.54,,0.0,,,3.0,,,,,,,,,0.9030899869919436,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,11314
,,2.0,2.54,,0.0,,,3.0,,,,,,,,,1.4313637641589874,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,11315
,,2.0,2.54,,0.0,,,3.0,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,11316
,,2.0,2.54,,0.0,,,3.0,,,,,,,,,0.9030899869919436,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,11317
,,2.0,2.54,,0.0,,,3.0,,,,,,,,,1.4313637641589874,,,,,,,,,,,,,,,,,,,,0.0,,0.0,0.0,,11318
0.483,,1.0,,,,5.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,11319
,,1.0,,,,5.0,22.5,,,,,,-0.3010299956639812,0.5,,,,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,11320
,,1.0,,,,,22.0,,,,,,,,,,,361.5260000000001,47.56776470308624,6.606881964512918,16.139505897266314,9.768258670278554,3.50277754939508e-07,0.0528458495618939,0.0528458495618939,11.099864620670926,1.8030821582918444,12.965578028838586,-0.4912062098198338,25.1359114850485,42.60781033896238,,,,49.8,,,,,,-2.326264447203505,11321
0.005,0.001,1.0,,,,7.2,31.0,,,,,,0.6989700043360189,5.0,,,,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,11322
0.005,0.001,1.0,,,,7.2,31.0,,,,,,0.6989700043360189,5.0,,,,,,,,,,,,,,,,,,389.0,160.0,40.5,,,11.50371351935836,6.0,-0.4800862864621305,0.3224707070277047,,11323
,,1.0,,,,7.4,,,,,,,-0.3979400086720376,0.4,,,,,,,,,,,,,,,,,,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,,11324
,,1.0,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,104.0,40.5,,,5.744986300075586,6.0,-0.397061992692893,0.0553509876048672,,11325
,,1.0,,,,7.4,,,,,,,-0.6020599913279624,0.25,,,,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,11326
0.17,0.00042,1.0,,,,5.2,37.0,3.0,-1.3010299956639813,0.0,0.05,1.0,2.3010299956639813,200.0,-1.3010299956639813,0.05,3.2375437381428744,329.56900000000013,38.648864520542624,13.213763929025836,2.8910175253113897,26.513902702128963,0.0,0.125,-0.125,0.0,5.473640836826354,0.0,-0.3939905415754596,6.544756405912575,12.152040213667762,,40.5,52.0,66.5,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-1.991144633838227,11327
0.18,0.00054,1.0,,,,5.2,37.0,3.0,-1.3010299956639813,0.0,0.05,1.0,2.3010299956639813,200.0,-1.3010299956639813,0.05,3.2375437381428744,329.56900000000013,38.648864520542624,13.213763929025836,2.8910175253113897,26.513902702128963,0.0,0.125,-0.125,0.0,5.473640836826354,0.0,-0.3939905415754596,6.544756405912575,12.152040213667762,226.0,52.0,40.5,66.5,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,-1.991144633838227,11328
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11329
,,1.0,2.8200000000000003,,0.0,3.6,23.0,,,,,,,,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11330
2.3,,1.0,2.3675,,-0.0045,8.0,37.0,,,,,,0.0791812460476248,1.2,,,,,,,,,,,,,,,,,,,40.5,60.7,,,6.0,8.706296296296296,-0.254557430614467,-0.254557430614467,,11331
4.0,,1.0,2.3675,,-0.0045,8.0,37.0,,,,,,0.6989700043360189,5.0,,,,,,,,,,,,,,,,,,84.0,60.7,40.5,,,8.706296296296296,6.0,-0.5041613398087832,0.1997501603397083,,11332
,,1.0,,,,6.5,37.0,3.0,,,,,1.0,10.0,,,3.903089986991944,461.5030000000002,39.28206812208652,5.969305287951849,15.136342592592593,16.903250425752532,-1.1404166437513197e-07,0.0,-2.9745370370370363,0.0,-2.9745370370370363,31.703991021446345,-0.5500418155619469,5.897745344357611,0.0,,40.5,52.0,162.6,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,11333
,,1.0,,,,6.5,37.0,3.0,,,,,1.0,10.0,,,4.73935078985043,461.5030000000002,39.28206812208652,5.969305287951849,15.136342592592593,16.903250425752532,-1.1404166437513197e-07,0.0,-2.9745370370370363,0.0,-2.9745370370370363,31.703991021446345,-0.5500418155619469,5.897745344357611,0.0,226.0,52.0,40.5,162.6,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11334
,,1.0,,,,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,104.0,,,6.0,5.744986300075586,-0.254557430614467,-0.254557430614467,,11335
1.5,0.0001,1.0,2.75,1.1142857142857143,-0.0154285714285714,5.5,37.0,3.0,-inf,1.6989700043360187,0.0,50.0,1.3010299956639813,20.0,,,5.70926996097583,62.068000000000005,0.0,13.213763929025836,-0.25,2.92,1.9747448713915892,0.125,-0.125,0.0,0.0,0.0,-0.3939905415754596,0.0,0.0,226.0,52.0,40.5,40.5,-1.4,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,-1.699066797404298,11336
1.5,0.0001,1.0,2.75,1.1142857142857143,-0.0154285714285714,5.5,50.0,3.0,-inf,1.6989700043360187,0.0,50.0,1.3010299956639813,20.0,,,5.70926996097583,62.068000000000005,0.0,13.213763929025836,-0.25,2.92,1.9747448713915892,0.125,-0.125,0.0,0.0,0.0,-0.3939905415754596,0.0,0.0,226.0,52.0,40.5,40.5,-1.4,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,-1.699066797404298,11337
,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11338
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11339
,,1.0,,,,9.5,,,,,,,,,,,,,,,,,,,,,,,,,,209.0,104.0,40.5,,,10.41862355127236,6.0,-0.5042598930844389,0.320315521637977,,11340
,,1.0,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,104.0,,,6.0,10.41862355127236,-0.254557430614467,-0.254557430614467,,11341
,,1.0,,,,7.2,20.0,,,,,,0.4771212547196624,3.0,,,,250.382,34.94698819033979,6.606881964512918,11.777885526895943,5.746660405986919,2.770486155636497,0.0528458495618939,0.0528458495618939,0.0,1.8030821582918444,0.0,-0.4912062098198338,12.170333456209914,29.82891976554344,,40.5,83.6,29.5,4.6,6.0,10.358425925925928,-0.254557430614467,-0.254557430614467,-2.3262635921512187,11342
,,1.0,,,,7.2,20.0,,,,,,0.4771212547196624,3.0,,,,,,,,,,,,,,,,,,,40.5,83.6,,,6.0,10.358425925925928,-0.254557430614467,-0.254557430614467,,11343
,,1.0,,,,7.2,20.0,,,,,,0.4771212547196624,3.0,,,,,,,,,,,,,,,,,,,40.5,83.6,,,6.0,10.358425925925928,-0.254557430614467,-0.254557430614467,,11344
,,1.0,,,,7.2,20.0,,,,,,0.4771212547196624,3.0,,,,,,,,,,,,,,,,,,,40.5,83.6,,,6.0,10.358425925925928,-0.254557430614467,-0.254557430614467,,11345
,,1.0,,,,7.2,20.0,,,,,,0.4771212547196624,3.0,,,,,,,,,,,,,,,,,,,40.5,83.6,,,6.0,10.358425925925928,-0.254557430614467,-0.254557430614467,,11346
,,1.0,,,,7.2,20.0,,,,,,0.4771212547196624,3.0,,,,,,,,,,,,,,,,,,,40.5,83.6,,,6.0,10.358425925925928,-0.254557430614467,-0.254557430614467,,11347
,,1.0,,,,7.2,20.0,,,,,,0.4771212547196624,3.0,,,,,,,,,,,,,,,,,,,40.5,83.6,,,6.0,10.358425925925928,-0.254557430614467,-0.254557430614467,,11348
0.001,0.001,11.0,,,,7.4,30.0,,-3.0,-1.0,0.001,0.1,-5.0,1e-05,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,11349
0.001,0.001,11.0,,,,7.4,30.0,,-3.0,-1.0,0.001,0.1,-5.0,1e-05,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11350
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35.0,29.5,,,,7.902777777777778,,-0.2512845237706255,0.0949098116803484,,11351
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11352
,,1.0,,,,7,22.0,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,11353
,,1.0,,,,7,22.0,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11354
0.00035,3.5e-07,1.0,,,,7.0,27.0,,,,,,-0.4559319556497244,0.35,,,,,,,,,,,,,,,,,,389.0,160.0,29.5,,,11.50371351935836,7.902777777777778,-0.4800862864621305,0.3224707070277047,,11355
,,1.0,,,,8.0,37.0,,,,,,-0.8239087409443188,0.15,,,,,,,,,,,,,,,,,,209.0,104.0,40.5,,,5.744986300075586,6.0,-0.397061992692893,0.0553509876048672,,11356
,,1.0,,,,8.0,37.0,,,,,,0.146128035678238,1.4,,,,,,,,,,,,,,,,,,,40.5,104.0,,,6.0,5.744986300075586,-0.254557430614467,-0.254557430614467,,11357
4.08,,1.0,,,,4,25.0,3.0,-inf,0.9030899869919436,0.0,8.0,1.0,10.0,,,1.474085081502818,258.069,0.0,5.969305287951849,0.0,11.45982806396906,-2.399999741500029e-07,0.0,-2.9745370370370363,0.0,-2.9745370370370363,24.780253821755714,-0.5500418155619469,0.0,0.0,226.0,52.0,40.5,141.0,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11358
3.54,,1.0,,,,4,25.0,3.0,-inf,1.0791812460476249,0.0,12.0,0.0,1.0,,,1.474085081502818,258.069,0.0,5.969305287951849,0.0,11.45982806396906,-2.399999741500029e-07,0.0,-2.9745370370370363,0.0,-2.9745370370370363,24.780253821755714,-0.5500418155619469,0.0,0.0,,40.5,52.0,141.0,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,11359
,,1.0,,,,7.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11360
,,24.0,,,,7.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11361
,,24.0,,,,7.5,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11362
,,1.0,,,,7,25.0,,,,,,,,,,,,,,,,,,,,,,,,,389.0,160.0,40.5,,,11.50371351935836,6.0,-0.4800862864621305,0.3224707070277047,,11363
,,1.0,,,,7,25.0,,,,,,,,,,,,,,,,,,,,,,,,,389.0,160.0,29.5,,,11.50371351935836,8.547465986394558,-0.4800862864621305,0.3224707070277047,,11364
0.33,3.6e-07,1.0,,,,4.0,25.0,3.0,-3.0,0.0,0.001,1.0,3.0,1000.0,,,4.894331307039516,111.144,12.620776512746458,0.0,4.36162037037037,1.987228405606425,2.53668197930634,0.2083333333333334,0.2083333333333334,11.099864620670926,0.0,12.965578028838586,-0.3196712290418209,12.965578028838586,12.778890573418945,226.0,52.0,40.5,20.3,0.4,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,-2.048432760843659,11365
180.0,2.3000000000000002e-07,1.0,,,,4.0,25.0,3.0,3.0,3.0,1000.0,1000.0,0.0,1.0,,,4.894331307039516,111.144,12.620776512746458,0.0,4.36162037037037,1.987228405606425,2.53668197930634,0.2083333333333334,0.2083333333333334,11.099864620670926,0.0,12.965578028838586,-0.3196712290418209,12.965578028838586,12.778890573418945,,40.5,52.0,20.3,0.4,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.048432760843659,11366
0.15,1.3999999999999998e-07,1.0,,,,4.0,25.0,3.0,-3.0,0.0,0.001,1.0,3.0,1000.0,,,4.894331307039516,111.144,12.620776512746458,0.0,4.36162037037037,1.987228405606425,2.53668197930634,0.2083333333333334,0.2083333333333334,11.099864620670926,0.0,12.965578028838586,-0.3196712290418209,12.965578028838586,12.778890573418945,226.0,52.0,40.5,20.3,0.4,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,-2.048432760843659,11367
77.0,2.4e-07,1.0,,,,4.0,25.0,3.0,3.0,3.0,1000.0,1000.0,0.0,1.0,,,4.894331307039516,111.144,12.620776512746458,0.0,4.36162037037037,1.987228405606425,2.53668197930634,0.2083333333333334,0.2083333333333334,11.099864620670926,0.0,12.965578028838586,-0.3196712290418209,12.965578028838586,12.778890573418945,,40.5,52.0,20.3,0.4,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.048432760843659,11368
0.02,,1.0,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,11369
0.03,,1.0,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,11370
0.02,,1.0,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,11371
0.03,,1.0,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,11372
0.1,,1.0,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,11373
0.2,,1.0,,,,5.4,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,11374
,,1.0,2.54,,0.0,3.54 - 6.4,32.0,3.0,,,,,2.0,100.0,-2.0,0.01,3.66814941344275,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11375
,,1.0,2.54,,0.0,,32.0,,,,,,2.0,100.0,-2.0,0.01,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11376
,,1.0,1.4633333333333336,,,7.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11377
,,1.0,1.4633333333333336,,,7.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11378
,,1.0,,,,6.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11379
1.0,1.0,1.0,1.83,,0.0,8.3,25.0,,,,,,,,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11380
1.0,1.0,1.0,1.83,,0.0,8.3,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,11381
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11382
,,1.0,,,,7,25.0,,,,,,1.4771212547196624,30.0,,,,111.144,12.620776512746458,0.0,4.36162037037037,1.987228405606425,2.53668197930634,0.2083333333333334,0.2083333333333334,11.099864620670926,0.0,12.965578028838586,-0.3196712290418209,12.965578028838586,12.778890573418945,,40.5,52.0,20.3,0.4,6.0,5.60886516334929,-0.254557430614467,-0.254557430614467,-2.048432760843659,11383
1.0,1.0,1.0,,,,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11384
0.1,0.001,1.0,,,,5,37.0,,-3.3767507096021,-3.3767507096021,0.00042,0.00042,0.4771212547196624,3.0,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11385
0.1,0.001,1.0,,,,5,37.0,,0.4771212547196624,0.4771212547196624,3.0,3.0,-3.3767507096021,0.00042,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,11386
1.13,1.8e-07,1.0,2.75,1.1142857142857143,-0.0154285714285714,4,25.0,,-0.8538719643217619,-0.1674910872937636,0.14,0.68,-1.0087739243075051,0.098,,,,207.251,19.92349450621513,11.291778859130131,6.193790154950869,3.885601799283779,4.412554044524932,0.4781018518518516,-4.084669784580498,0.0,-1.0011342592592594,0.0,-0.3465768576147354,6.076020106833881,12.654955790432378,226.0,52.0,40.5,91.9,-0.4,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,-2.2299773346031277,11387
0.12,1.7e-07,1.0,2.75,1.1142857142857143,-0.0154285714285714,4,25.0,,-2.3010299956639813,-0.3010299956639812,0.005,0.5,-0.2596373105057561,0.55,,,,207.251,19.92349450621513,11.291778859130131,6.193790154950869,3.885601799283779,4.412554044524932,0.4781018518518516,-4.084669784580498,0.0,-1.0011342592592594,0.0,-0.3465768576147354,6.076020106833881,12.654955790432378,,40.5,52.0,91.9,-0.4,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.2299773346031277,11388
0.52,9.300000000000001e-08,1.0,2.75,1.1142857142857143,-0.0154285714285714,4,25.0,,-0.8538719643217619,-0.1674910872937636,0.14,0.68,-1.0087739243075051,0.098,,,,207.251,19.92349450621513,11.291778859130131,6.193790154950869,3.885601799283779,4.412554044524932,0.4781018518518516,-4.084669784580498,0.0,-1.0011342592592594,0.0,-0.3465768576147354,6.076020106833881,12.654955790432378,226.0,52.0,40.5,91.9,-0.4,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,-2.2299773346031277,11389
0.21,1.9e-07,1.0,2.75,1.1142857142857143,-0.0154285714285714,4,25.0,,-2.3010299956639813,-0.3010299956639812,0.005,0.5,-0.2596373105057561,0.55,,,,207.251,19.92349450621513,11.291778859130131,6.193790154950869,3.885601799283779,4.412554044524932,0.4781018518518516,-4.084669784580498,0.0,-1.0011342592592594,0.0,-0.3465768576147354,6.076020106833881,12.654955790432378,,40.5,52.0,91.9,-0.4,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.2299773346031277,11390
0.97,1.3999999999999998e-07,1.0,2.75,1.1142857142857143,-0.0154285714285714,4,25.0,,-0.8538719643217619,-0.1674910872937636,0.14,0.68,-1.0087739243075051,0.098,,,,207.251,19.92349450621513,11.291778859130131,6.193790154950869,3.885601799283779,4.412554044524932,0.4781018518518516,-4.084669784580498,0.0,-1.0011342592592594,0.0,-0.3465768576147354,6.076020106833881,12.654955790432378,226.0,52.0,40.5,91.9,-0.4,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,-2.2299773346031277,11391
0.084,1.2e-07,1.0,2.75,1.1142857142857143,-0.0154285714285714,4,25.0,,-2.3010299956639813,-0.3010299956639812,0.005,0.5,-0.2596373105057561,0.55,,,,207.251,19.92349450621513,11.291778859130131,6.193790154950869,3.885601799283779,4.412554044524932,0.4781018518518516,-4.084669784580498,0.0,-1.0011342592592594,0.0,-0.3465768576147354,6.076020106833881,12.654955790432378,,40.5,52.0,91.9,-0.4,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.2299773346031277,11392
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11393
0.729,,1.0,,,,6.8,68.0,,,,,,,,,,,,,,,,,,,,,,,,,35.0,29.5,,,,7.902777777777778,,-0.2512845237706255,0.0949098116803484,,11394
0.194,,1.0,,,,7.5,57.0,,,,,,,,,,,,,,,,,,,,,,,,,35.0,29.5,,,,7.902777777777778,,-0.2512845237706255,0.0949098116803484,,11395
,,1.0,,,,7.2,25.0,,,,,,-0.4814860601221125,0.33,,,,,,,,,,,,,,,,,,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,,11396
0.15,0.0012,1.0,2.54,,0.0,7,37.0,3.0,-2.0,-0.3010299956639812,0.01,0.5,0.0,1.0,,,3.3418300569205104,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11397
0.15,0.0012,1.0,2.54,,0.0,7,37.0,3.0,-2.0,-0.3010299956639812,0.01,0.5,0.0,1.0,,,3.3418300569205104,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11398
0.15,0.0012,1.0,2.54,,0.0,7,37.0,3.0,-3.0,-2.6989700043360187,0.001,0.002,-0.3010299956639812,0.5,,,3.3418300569205104,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,11399
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11400
,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11401
,,10.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11402
0.6,,1.0,2.043333333333333,,0.0,3.0,35.0,3.0,-inf,0.3010299956639812,0.0,2.0,0.6020599913279624,4.0,-2.0,0.01,5.096910013008056,62.068000000000005,0.0,13.213763929025836,-0.25,2.92,1.9747448713915892,0.125,-0.125,0.0,0.0,0.0,-0.3939905415754596,0.0,0.0,226.0,52.0,40.5,40.5,-1.4,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,-1.699066797404298,11403
0.14,,1.0,2.043333333333333,,0.0,3.0,35.0,3.0,-inf,0.6020599913279624,0.0,4.0,0.3010299956639812,2.0,-2.0,0.01,5.096910013008056,62.068000000000005,0.0,13.213763929025836,-0.25,2.92,1.9747448713915892,0.125,-0.125,0.0,0.0,0.0,-0.3939905415754596,0.0,0.0,,40.5,52.0,40.5,-1.4,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-1.699066797404298,11404
0.3,,1.0,1.413333333333333,,,4.5,25.0,,,,,,0.220108088040055,1.66,,,,,,,,,,,,,,,,,,,40.5,104.0,,,6.0,5.744986300075586,-0.254557430614467,-0.254557430614467,,11405
0.3,,1.0,1.413333333333333,,,4.5,25.0,,,,,,0.220108088040055,1.66,,,,,,,,,,,,,,,,,,209.0,104.0,40.5,,,5.744986300075586,6.0,-0.397061992692893,0.0553509876048672,,11406
0.3,,1.0,,,,7.0,25.0,,,,,,0.220108088040055,1.66,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,11407
0.3,,1.0,,,,7.0,25.0,,,,,,0.220108088040055,1.66,,,,,,,,,,,,,,,,,,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,,11408
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11409
3.52,3.09e-05,1.0,1.0133333333333334,,,4,40.0,3.0,-0.3010299956639812,2.6989700043360187,0.5,500.0,0.3979400086720376,2.5,-1.0,0.1,4.5843312243675305,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,11410
0.42,1.58e-05,1.0,1.0133333333333334,,,4,40.0,3.0,-1.3010299956639813,0.3010299956639812,0.05,2.0,1.6989700043360187,50.0,-1.0,0.1,4.5843312243675305,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.3982986299896566,0.0373373281324244,,11411
,,1.0,,,,6,25.0,,,,,,-0.6989700043360187,0.2,,,,,,,,,,,,,,,,,,1230.0,318.0,40.5,,,12.427794815630763,6.0,-0.3874194923335389,0.4807077044773826,,11412
,,1.0,,,,6,25.0,,,,,,-0.6989700043360187,0.2,,,,,,,,,,,,,,,,,,,40.5,318.0,,,6.0,12.427794815630763,-0.254557430614467,-0.254557430614467,,11413
,,1.0,,,,6,25.0,,,,,,1.1139433523068367,13.0,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,11414
,,1.0,,,,6,25.0,,,,,,0.0,1.0,,,,,,,,,,,,,,,,,,,40.5,104.0,,,6.0,5.744986300075586,-0.254557430614467,-0.254557430614467,,11415
,,1.0,,,,6,25.0,,,,,,-0.2218487496163563,0.6,,,,,,,,,,,,,,,,,,1230.0,318.0,34.1,,,12.427794815630763,7.0,-0.3874194923335389,0.4807077044773826,,11416
,,1.0,,,,7.8,25.0,,,,,,-0.2218487496163563,0.6,,,,,,,,,,,,,,,,,,1230.0,318.0,34.1,,,12.427794815630763,7.0,-0.3874194923335389,0.4807077044773826,,11417
,,1.0,,,,7.8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11418
,,1.0,1.5933333333333335,,,7.0,24.0,,,,,,-0.7958800173440752,0.16,,,,,,,,,,,,,,,,,,389.0,160.0,40.5,,,11.50371351935836,6.0,-0.4800862864621305,0.3224707070277047,,11419
,,1.0,1.5933333333333335,,,7.0,24.0,,,,,,0.3010299956639812,2.0,,,,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,11420
