Km,Vmax,activity,X,IR,pot2,ph,temp,dstr,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,id
0.08,0.001,1.0,,,,~ 6.9,25.0,3.0,-1.0969100130080565,-1.0969100130080565,0.08,0.08,2.24551266781415,176.0,,,5.096910013008056,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10867
,,1.0,,,,7.5,25.0,,,,,,-0.6989700043360187,0.2,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10868
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10869
,,1.0,,,,7.0 - 7.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10870
,,1.0,,,,7.2,25.0,,,,,,-0.5228787452803376,0.3,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,10871
,,,2.41,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10872
0.036,0.0007947999999999,1.0,,,,7.4,25.0,3.0,-1.6989700043360187,-0.017728766960431602,0.02,0.96,1.0,10.0,,,6.469647453995344,238.192,0.0,19.820645893538753,-0.9213425925925929,7.011715445914824,4.874999699947937e-07,0.125,-1.417962962962963,0.0,0.0,0.0,-0.5050473004212116,0.0,11.518329743312352,226.0,52.0,40.5,147.5,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-2.1336733739564377,10873
0.068,0.0003737,1.0,,,,7.4,25.0,3.0,1.4771212547196624,1.4771212547196624,30.0,30.0,-0.3010299956639812,0.5,,,6.469647453995344,238.192,0.0,19.820645893538753,-0.9213425925925929,7.011715445914824,4.874999699947937e-07,0.125,-1.417962962962963,0.0,0.0,0.0,-0.5050473004212116,0.0,11.518329743312352,,40.5,52.0,147.5,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.1336733739564377,10874
,,1.0,,,,7.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,389.0,160.0,40.5,,,11.50371351935836,6.0,-0.48008628646213053,0.32247070702770475,,10875
0.07,5.6e-06,1.0,1.99,,0.0,4.2,32.0,3.0,-1.6989700043360187,-0.3010299956639812,0.02,0.5,1.1760912590556813,15.0,0.3010299956639812,2.0,3.2375437381428744,549.9690000000006,70.75297263517268,0.0,5.399846114995864,39.054866518898166,0.0,0.33150677890982094,-0.6642338559142937,0.0,5.473640836826354,6.4208216229260096,-0.4812303897852169,19.386399651764595,24.304080427335524,,40.5,52.0,63.3,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-1.9911446509595063,10876
2.2,0.00039,1.0,1.99,,0.0,4.2,32.0,3.0,-1.0,0.07918124604762482,0.1,1.2,3.1760912590556813,1500.0,0.3010299956639812,2.0,3.2375437381428744,549.9690000000006,70.75297263517268,0.0,5.399846114995864,39.054866518898166,0.0,0.33150677890982094,-0.6642338559142937,0.0,5.473640836826354,6.4208216229260096,-0.4812303897852169,19.386399651764595,24.304080427335524,226.0,52.0,40.5,63.3,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-1.9911446509595063,10877
,,1.0,2.75,1.1142857142857143,-0.015428571428571427,4,25.0,3.0,,,,,0.6989700043360189,5.0,-0.3010299956639812,0.5,4.1938200260161125,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10878
0.05,0.002,1.0,2.75,1.1142857142857143,-0.015428571428571427,4,25.0,3.0,,,,,0.6989700043360189,5.0,-0.3010299956639812,0.5,4.1938200260161125,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10879
0.19,4.69e-05,1.0,,,,5.0,35.0,,,,,,-0.09691001300805639,0.8,-3.0,0.001,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10880
0.35,3.4200000000000005e-05,1.0,,,,5.0,35.0,,,,,,-0.3979400086720376,0.4,-3.0,0.001,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10881
,,5.0,2.7516666666666665,1.145,-0.455,12,180.0,,,,,,,,,,,292.24399999999997,0.0,26.1790256236503,-2.250544217687075,8.824913727800691,4.494378506622938,0.07027777777777766,-1.2275285546317292,0.0,0.0,13.08951281182515,-0.48028566397731876,9.799819461700956,0.0,,,,156.0,-5.9,,,,,-2.229253152210813,10882
,,5.0,2.7516666666666665,1.145,-0.455,9,180.0,,,,,,,,,,,292.24399999999997,0.0,26.1790256236503,-2.250544217687075,8.824913727800691,4.494378506622938,0.07027777777777766,-1.2275285546317292,0.0,0.0,13.08951281182515,-0.48028566397731876,9.799819461700956,0.0,,,,156.0,-5.9,,,,,-2.229253152210813,10883
,,5.0,2.7516666666666665,1.145,-0.455,10,180.0,,,,,,,,,,,292.24399999999997,0.0,26.1790256236503,-2.250544217687075,8.824913727800691,4.494378506622938,0.07027777777777766,-1.2275285546317292,0.0,0.0,13.08951281182515,-0.48028566397731876,9.799819461700956,0.0,,,,156.0,-5.9,,,,,-2.229253152210813,10884
,,5.0,2.7516666666666665,1.145,-0.455,7.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,942.0,212.0,24.1,,,11.890445779168722,7.0,-0.7440352674362278,1.0,,10885
,,5.0,2.7516666666666665,1.145,-0.455,7.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,942.0,212.0,24.1,,,11.890445779168722,7.0,-0.7440352674362278,1.0,,10886
,,5.0,2.7516666666666665,1.145,-0.455,7.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,942.0,212.0,24.1,,,11.890445779168722,7.0,-0.7440352674362278,1.0,,10887
0.01,0.0001,1.0,,,,4.0,35.0,,-3.0969100130080562,-1.26440110030182,0.0008,0.0544,,,1.0791812460476249,12.0,,364.45599999999996,12.841643245852019,27.687772353944144,3.6252835788620548,16.80443250167075,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030857694624,0.0,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-2.2309816059714795,10888
0.01,0.0001,1.0,,,,4.0,35.0,,-3.0969100130080562,-1.26440110030182,0.0008,0.0544,,,1.0791812460476249,12.0,,364.45599999999996,12.841643245852019,27.687772353944144,3.6252835788620548,16.80443250167075,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030857694624,0.0,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.2309816059714795,10889
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10890
0.084,,1.0,,,,6.5,25.0,,-2.3010299956639813,-1.0,0.005,0.1,1.6989700043360187,50.0,,,,,,,,,,,,,,,,,,910.0,209.0,40.5,,,11.447015664231106,6.0,-0.34392573610777344,0.29406472784425514,,10891
0.0092,,1.0,,,,6.5,25.0,,-2.6020599913279625,-1.154901959985743,0.0025,0.07,1.0,10.0,,,,,,,,,,,,,,,,,,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,,10892
44.0,,1.0,,,,6.5,25.0,,-2.0,2.3010299956639813,0.01,200.0,-1.0,0.1,,,,,,,,,,,,,,,,,,,40.5,209.0,,,6.0,11.447015664231106,-0.254557430614467,-0.254557430614467,,10893
8.7,,1.0,,,,6.5,25.0,,0.0,1.6020599913279625,1.0,40.0,-1.0,0.1,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,10894
,,1.0,,,,6.0,23.5,,,,,,,,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10895
0.5,,1.0,,,,7.0,37.0,,-0.3010299956639812,-0.3010299956639812,0.5,0.5,0.0,1.0,,,,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,10896
24.0,,1.0,,,,6,25.0,,-2.0,-1.0,0.01,0.1,,,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10897
24.0,,1.0,,,,6,25.0,,-1.0,0.0,0.1,1.0,,,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10898
0.243,,1.0,2.1119999999999997,,0.0,4,25.0,,-inf,-0.09691001300805639,0.0,0.8,1.4771212547196624,30.0,-1.8239087409443189,0.015,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10899
2.95,,1.0,2.1119999999999997,,0.0,4,25.0,,-inf,1.0,0.0,10.0,-0.09691001300805639,0.8,-1.8239087409443189,0.015,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10900
,,3.0,2.6666666666666665,1.1766666666666667,-0.29,,25.0,3.0,,,,,,,-1.3979400086720375,0.04,5.353637922163568,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10901
,,5.0,2.6666666666666665,1.1766666666666667,-0.29,,37.0,3.0,,,,,,,-0.6989700043360187,0.2,5.353637922163568,,,,,,,,,,,,,,,,,,,,,,,,,10902
,,1.0,,,,8,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10903
,,1.0,2.2875,,0.0,7.2,20.0,,,,,,-0.5228787452803376,0.3,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,10904
,,1.0,2.2875,,0.0,7.2,20.0,,,,,,-0.5228787452803376,0.3,,,,,,,,,,,,,,,,,,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,,10905
430.0,,1.0,1.318,,,5,25.0,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,,29.5,,,,7.902777777777778,,,,10906
2.0,,1.0,1.318,,,5,25.0,,,,,,-1.0,0.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,10907
,,1.0,1.318,,,5,25.0,,,,,,-0.6989700043360187,0.2,,,,,,,,,,,,,,,,,,,,40.5,,,,6.0,,,,10908
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10909
0.00017,0.00155,1.0,2.75,1.1142857142857143,-0.015428571428571427,7.0,37.0,3.0,-3.2218487496163566,-2.0969100130080562,0.0006,0.008,0.3979400086720376,2.5,0.0,1.0,3.3418300569205104,,,,,,,,,,,,,,,,,40.5,,,0.0,6.0,0.0,0.0,,10910
3.6e-05,0.00415,1.0,2.75,1.1142857142857143,-0.015428571428571427,7.0,37.0,3.0,-3.2218487496163566,-2.0969100130080562,0.0006,0.008,0.3979400086720376,2.5,0.0,1.0,3.3418300569205104,,,,,,,,,,,,,,,,,40.5,,,0.0,6.0,0.0,0.0,,10911
,,5.0,,,,7.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10912
,,1.0,,,,6.5,25.0,,,,,,,,,,,,,,,,,,,,,,,,,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,,10913
,,1.0,2.55,,0.0,7.2,37.0,3.0,,,,,,,,,5.535294120042771,203.434,39.28206812208652,0.0,15.136342592592591,3.742918213444276,4.226502749346147,0.8827160493827162,-1.4286265432098764,0.0,0.0,6.923737199690624,-0.5353855627947162,5.897745344357611,0.0,,,,21.6,,,,,,-2.2050484272533053,10914
,,1.0,,,,,37.0,,,,,,-1.0,0.1,,,,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,10915
,,33.0,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10916
,,1.0,,,,8.0,,,,,,,-0.5228787452803376,0.3,,,,,,,,,,,,,,,,,,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,,10917
,,3.0,,,,7.4,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10918
,,1.0,,,,7.4,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10919
,,1.0,,,,7.4,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10920
,,5.0,,,,9.9,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,34.1,,,,7.0,,0.0,0.0,,10921
,,1.0,,,,7.2,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,104.0,,,6.0,5.744986300075586,-0.254557430614467,-0.254557430614467,,10922
0.0251,0.0008369999999999,1.0,2.54,,0.0,,25.0,3.0,-3.0,-1.0,0.001,0.1,2.6989700043360187,500.0,,,4.431363764158987,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10923
0.229,0.00714,1.0,2.54,,0.0,,25.0,3.0,-3.0,-1.0,0.001,0.1,2.6989700043360187,500.0,,,4.431363764158987,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10924
0.0357,0.000102,1.0,2.54,,0.0,,25.0,3.0,-3.0,-1.0,0.001,0.1,2.6989700043360187,500.0,,,4.431363764158987,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10925
0.46,0.0010099999999999,1.0,2.54,,0.0,,25.0,3.0,-3.0,-1.0,0.001,0.1,2.6989700043360187,500.0,,,4.431363764158987,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10926
0.01,0.001,1.0,,,,5.0,25.0,,-3.0,-1.0,0.001,0.1,0.3010299956639812,2.0,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10927
0.01,0.001,1.0,,,,4.6,25.0,,-3.0,-1.0,0.001,0.1,0.3010299956639812,2.0,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10928
,,1.0,,,,7.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10929
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10930
,,1.0,,,,5.8,25.0,,,,,,0.6989700043360189,5.0,,,,,,,,,,,,,,,,,,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,,10931
,,1.0,2.75,1.1142857142857143,-0.015428571428571427,,55.0,,,,,,,,,,,111.14399999999999,12.620776512746458,0.0,4.36162037037037,1.9872284056064253,2.53668197930634,0.20833333333333348,0.20833333333333348,11.099864620670926,0.0,12.965578028838586,-0.3196712290418209,12.965578028838586,12.778890573418945,,,40.5,20.3,0.4,,6.0,,,-2.048432760843659,10932
,,1.0,2.75,1.1142857142857143,-0.015428571428571427,,55.0,,,,,,,,,,,111.14399999999999,12.620776512746458,0.0,4.36162037037037,1.9872284056064253,2.53668197930634,0.20833333333333348,0.20833333333333348,11.099864620670926,0.0,12.965578028838586,-0.3196712290418209,12.965578028838586,12.778890573418945,,40.5,,20.3,0.4,6.0,,-0.254557430614467,-0.254557430614467,-2.048432760843659,10933
,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10934
,,1.0,,,,5.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10935
,,2.0,,,,6.4,22.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10936
100.0,,1.0,,,,7,25.0,,-inf,2.6989700043360187,0.0,500.0,0.0,1.0,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10937
100.0,,1.0,,,,7,25.0,,-inf,1.0,0.0,10.0,2.6989700043360187,500.0,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10938
,,1.0,,,,5.0,37.0,3.0,,,,,1.0,10.0,-1.0,0.1,1.4313637641589874,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10939
,,1.0,,,,5.5,37.0,3.0,,,,,1.0,10.0,-1.0,0.1,1.4313637641589874,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10940
,,1.0,,,,6.5,37.0,3.0,,,,,1.0,10.0,-1.0,0.1,1.4313637641589874,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10941
,,1.0,,,,6.0,37.0,3.0,,,,,1.0,10.0,-1.0,0.1,1.4313637641589874,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10942
0.12,0.001,1.0,,,,4.0,37.0,,-2.0,0.0,0.01,1.0,0.47712125471966244,3.0,-1.3010299956639813,0.05,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10943
0.12,0.001,1.0,,,,4.0,37.0,,-2.0,0.47712125471966244,0.01,3.0,0.0,1.0,-1.3010299956639813,0.05,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10944
0.035,0.01,1.0,,,,4.0,37.0,,-2.0,0.0,0.01,1.0,0.47712125471966244,3.0,-1.3010299956639813,0.05,,62.068000000000005,0.0,13.213763929025836,-0.25,2.92,1.9747448713915894,0.125,-0.125,0.0,0.0,0.0,-0.3939905415754596,0.0,0.0,226.0,52.0,40.5,40.5,-1.4,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-1.6990667974042981,10945
0.02,0.008,1.0,,,,4.0,37.0,,-2.0,0.47712125471966244,0.01,3.0,0.0,1.0,-1.3010299956639813,0.05,,62.068000000000005,0.0,13.213763929025836,-0.25,2.92,1.9747448713915894,0.125,-0.125,0.0,0.0,0.0,-0.3939905415754596,0.0,0.0,,40.5,52.0,40.5,-1.4,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-1.6990667974042981,10946
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10947
,,1.0,,,,8,23.0,,,,,,1.1139433523068367,13.0,,,,364.45599999999996,12.841643245852019,27.687772353944144,3.6252835788620548,16.80443250167075,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030857694624,0.0,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,-2.2309816059714795,10948
,,1.0,,,,8,23.0,,,,,,-0.4814860601221125,0.33,,,,364.45599999999996,12.841643245852019,27.687772353944144,3.6252835788620548,16.80443250167075,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,4.483030857694624,0.0,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,-2.2309816059714795,10949
,,3.0,,,,7.0,37.0,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10950
,,5.0,,,,7.4,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10951
,,1.0,,,,7.0,37.0,,,,,,2.1760912590556813,150.0,,,,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10952
,,1.0,2.527,,,,,3.0,,,,,,,,,15.380211241711606,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,10953
,,1.0,2.4467999999999996,,0.0,,,3.0,,,,,,,,,15.710117365111817,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,10954
,,1.0,2.432058823529412,,,,,3.0,,,,,,,,,15.538573733806857,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,10955
,,1.0,2.4525,,,,,3.0,,,,,,,,,15.857332496431269,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,10956
,,1.0,,,,5.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,1230.0,318.0,40.5,,,12.427794815630765,6.0,-0.3874194923335389,0.4807077044773826,,10957
,,1.0,,,,5.4,25.0,,,,,,,,,,,,,,,,,,,,,,,,,34.0,24.8,40.5,,,7.1342592592592595,6.0,-0.6957977631261403,1.0,,10958
1.5,0.001,1.0,2.28,,0.0,,25.0,3.0,-2.0,0.0,0.01,1.0,0.0,1.0,-1.3010299956639813,0.05,5.440542814625649,426.5240000000001,12.841643245852019,40.90153628296998,3.3752835788620548,24.36,-8.674283626227843e-07,0.0,-0.125,0.0,0.0,0.0,-1.0,4.483030857694624,0.0,,40.5,52.0,40.5,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.23098185994843,10959
1.5,0.001,1.0,2.28,,0.0,,25.0,3.0,-2.0,0.0,0.01,1.0,0.0,1.0,-1.3010299956639813,0.05,5.440542814625649,426.5240000000001,12.841643245852019,40.90153628296998,3.3752835788620548,24.36,-8.674283626227843e-07,0.0,-0.125,0.0,0.0,0.0,-1.0,4.483030857694624,0.0,226.0,52.0,40.5,40.5,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-2.23098185994843,10960
,,13.0,,,,8.0,55.0,3.0,,,,,,,-3.958607314841775,0.00011,4.229799369993883,,,,,,,,,,,,,,,588.0,168.0,,,,12.681401958931723,,-0.37015315250350794,0.26907546045023645,,10961
,,5.0,,,,7.4,37.0,3.0,,,,,,,,,4.229799369993883,,,,,,,,,,,,,,,84.0,60.7,,,,8.706296296296296,,-0.5041613398087832,0.19975016033970833,,10962
3.42,1420.0,1.0,,,,4,25.0,,,,,,-0.4814860601221125,0.33,-4.47755576649368,3.33e-05,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10963
0.016,11.6,1.0,,,,4,25.0,,,,,,3.9912260756924947,9800.0,-4.47755576649368,3.33e-05,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10964
,,1.0,,,,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,10965
,,1.0,,,,7.5,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,10966
,,1.0,,,,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10967
,,1.0,2.683,,,4,25.0,,-2.0,-1.0,0.01,0.1,1.3979400086720377,25.0,0.0,1.0,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10968
,,1.0,2.683,,,4,25.0,,-2.0,-1.0,0.01,0.1,-0.3979400086720376,0.4,0.0,1.0,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10969
,,1.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,389.0,160.0,29.5,,,11.50371351935836,7.902777777777778,-0.48008628646213053,0.32247070702770475,,10970
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10971
,,1.0,,,,,25.0,,,,,,1.0,10.0,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10972
,,1.0,,,,,25.0,,-2.0,0.0,0.01,1.0,,,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10973
,,1.0,,,,6.9,27.0,,,,,,1.1760912590556813,15.0,,,,,,,,,,,,,,,,,,,40.5,29.5,,,6.0,8.98550925925926,-0.254557430614467,-0.254557430614467,,10974
,,1.0,,,,6.9,27.0,,,,,,1.3010299956639813,20.0,,,,,,,,,,,,,,,,,,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,,10975
0.03,0.0001,1.0,,,,3.0,25.0,,-2.0,-1.0,0.01,0.1,2.6989700043360187,500.0,-1.0,0.1,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10976
0.03,0.0001,1.0,,,,3.0,25.0,,1.0,2.0,10.0,100.0,0.0,1.0,-1.0,0.1,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10977
,,1.0,,,,7.0,22.0,,,,,,-1.3010299956639813,0.05,,,,,,,,,,,,,,,,,,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,,10978
,,1.0,,,,6.2,22.0,,,,,,1.4409090820652177,27.6,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.3711111111111105,-0.254557430614467,-0.254557430614467,,10979
0.237,0.00050378,1.0,2.28,,0.0,4,40.0,3.0,-1.0655015487564323,-0.4089353929735008,0.086,0.39,1.3304137733491908,21.4,,,0.30111163535268876,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10980
14.399,0.00018605,1.0,2.28,,0.0,4,40.0,3.0,0.15503222879097023,0.6320521667058098,1.429,4.286,-0.41341269532824504,0.386,,,0.30111163535268876,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10981
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10982
,,1.0,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10983
,,1.0,,,,7.6,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10984
,,1.0,,,,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10985
,,1.0,,,,7.4,22.0,,,,,,-0.4814860601221125,0.33,,,,,,,,,,,,,,,,,,83.0,29.5,40.5,,,8.98550925925926,6.0,-0.5042548357902157,0.159973721120165,,10986
