Km,Vmax,activity,X,IR,pot2,ph,temp,dstr,lgCmin,lgCmax,Cmin,Cmax,lgCconst,Cconst,lgCcat,Ccat,lgvolume,MolWt,PEOE_VSA7,PEOE_VSA9,VSA_EState8,Kappa2,BalabanJ,MinAbsEStateIndex,MinEStateIndex,EState_VSA6,VSA_EState4,PEOE_VSA8,MinPartialCharge,EState_VSA4,SMR_VSA7,Complexity1,TPSA1,TPSA2,TPSA,XLogP,MaxEStateIndex.1,MaxEStateIndex.2,MinPartialCharge.1,MaxPartialCharge.1,BCUT2D_CHGLO,id
0.13,2e-05,peroxidase,2.54,1.51,0.0,7,25.0,3.0,,,,,0.0,1.0,,,3.3418300569205104,258.069,0.0,5.969305287951849,0.0,11.45982806396906,-2.399999741500029e-07,0.0,-2.9745370370370363,0.0,-2.9745370370370363,24.780253821755714,-0.5500418155619469,0.0,0.0,,40.5,52.0,141.0,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10528
0.072,7.166666666666666e-06,peroxidase,2.54,1.51,0.0,7,25.0,3.0,-inf,0.0,0.0,1.0,,,,,3.4714633197188447,258.069,0.0,5.969305287951849,0.0,11.45982806396906,-2.399999741500029e-07,0.0,-2.9745370370370363,0.0,-2.9745370370370363,24.780253821755714,-0.5500418155619469,0.0,0.0,226.0,52.0,40.5,141.0,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10529
0.0969999999999999,9.166666666666668e-06,peroxidase,2.54,1.51,0.0,7,25.0,3.0,,,,,0.0,1.0,,,3.4714633197188447,258.069,0.0,5.969305287951849,0.0,11.45982806396906,-2.399999741500029e-07,0.0,-2.9745370370370363,0.0,-2.9745370370370363,24.780253821755714,-0.5500418155619469,0.0,0.0,,40.5,52.0,141.0,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10530
20.13,,peroxidase,2.6666666666666665,1.1766666666666667,-0.29,,,,,,,,-0.24033215531036953,0.575,,,,,,,,,,,,,,,,,,,40.5,104.0,,,6.0,5.744986300075586,-0.254557430614467,-0.254557430614467,,10531
0.3,,peroxidase,2.6666666666666665,1.1766666666666667,-0.29,,,,,,,,2.1383026981662816,137.5,,,,,,,,,,,,,,,,,,209.0,104.0,40.5,,,5.744986300075586,6.0,-0.39706199269289305,0.05535098760486729,,10532
,,peroxidase,2.54,1.51,0.0,7.4,37.0,3.0,,,,,3.3010299956639813,2000.0,,,3.3418300569205104,258.069,0.0,5.969305287951849,0.0,11.45982806396906,-2.399999741500029e-07,0.0,-2.9745370370370363,0.0,-2.9745370370370363,24.780253821755714,-0.5500418155619469,0.0,0.0,226.0,52.0,40.5,141.0,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10533
,,peroxidase,2.736666666666667,1.1266666666666667,-0.5066666666666667,4,25.0,3.0,-1.3010299956639813,0.0,0.05,1.0,2.0,100.0,,,5.74144155715115,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10534
,,peroxidase,2.736666666666667,1.1266666666666667,-0.5066666666666667,4,35.0,3.0,-1.3010299956639813,0.0,0.05,1.0,2.0,100.0,,,5.74144155715115,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10535
,,peroxidase,2.736666666666667,1.1266666666666667,-0.5066666666666667,4,45.0,3.0,-1.3010299956639813,0.0,0.05,1.0,2.0,100.0,,,5.74144155715115,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10536
,,peroxidase,2.736666666666667,1.1266666666666667,-0.5066666666666667,4,25.0,3.0,-5.0,2.0,1e-05,100.0,0.0,1.0,,,5.74144155715115,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10537
0.05,0.001,peroxidase,2.634642857142857,1.07,-0.24942857142857144,3,25.0,3.0,-3.0,-0.3010299956639812,0.001,0.5,2.1760912590556813,150.0,-1.3010299956639813,0.05,3.9030899869919438,176.124,0.0,6.606881964512918,-0.6713425925925929,2.9969802601028404,2.7960670662634675,0.6713425925925929,-1.417962962962963,0.0,0.0,0.0,-0.5050473004212116,0.0,11.518329743312352,226.0,52.0,40.5,107.0,-1.6,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-2.133673373076307,10538
0.05,0.001,peroxidase,2.634642857142857,1.07,-0.24942857142857144,3,25.0,3.0,1.0,2.3010299956639813,10.0,200.0,-0.3010299956639812,0.5,-1.3010299956639813,0.05,3.9030899869919438,176.124,0.0,6.606881964512918,-0.6713425925925929,2.9969802601028404,2.7960670662634675,0.6713425925925929,-1.417962962962963,0.0,0.0,0.0,-0.5050473004212116,0.0,11.518329743312352,,40.5,52.0,107.0,-1.6,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.133673373076307,10539
0.93,,phosphatase,2.54,1.51,0.0,7.4,40.0,3.0,,,,,,,,,1.3645345800255306,,,,,,,,,,,,,,,,,,,,,,,,,10540
4.17,0.00247,peroxidase,1.93,1.29,0.0,5 mM,20.0,3.0,-inf,1.4771212547196624,0.0,30.0,3.6989700043360187,5000.0,-1.341035157335565,0.0456,2.709269960975831,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10541
58.6,0.0002149999999999,peroxidase,1.93,1.29,0.0,5 mM,20.0,3.0,-inf,3.4771212547196626,0.0,3000.0,1.0,10.0,-1.341035157335565,0.0456,2.709269960975831,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10542
,,peroxidase,2.7960000000000003,1.07,-0.0144,9.8,20.0,3.0,,,,,,,,,5.418539921951662,,,,,,,,,,,,,,,205.0,121.0,49.6,,,5.591808862433862,11.827966742252457,-0.396932740158732,0.183802593147834,,10543
,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,~6.5-7.0,25.0,3.0,,,,,-1.0,0.1,-1.0,0.1,2.3344537511509307,238.192,0.0,19.820645893538753,-0.9213425925925929,7.011715445914824,4.874999699947937e-07,0.125,-1.417962962962963,0.0,0.0,0.0,-0.5050473004212116,0.0,11.518329743312352,,40.5,52.0,147.5,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.1336733739564377,10544
0.01,0.0001166666666666,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,~6.5-7.0,25.0,3.0,-3.0,-1.0,0.001,0.1,-1.0,0.1,-1.0,0.1,2.3344537511509307,238.192,0.0,19.820645893538753,-0.9213425925925929,7.011715445914824,4.874999699947937e-07,0.125,-1.417962962962963,0.0,0.0,0.0,-0.5050473004212116,0.0,11.518329743312352,226.0,52.0,40.5,147.5,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-2.1336733739564377,10545
0.001,1e-05,oxidase,2.54,1.51,0.0,7.4,22.0,3.0,,,,,0.6989700043360189,5.0,,,4.085183508052778,258.069,0.0,5.969305287951849,0.0,11.45982806396906,-2.399999741500029e-07,0.0,-2.9745370370370363,0.0,-2.9745370370370363,24.780253821755714,-0.5500418155619469,0.0,0.0,151.0,110.0,34.1,141.0,,9.119537037037038,7.0,-0.3935665160029449,0.183570328512782,,10546
0.001,1e-05,oxidase,2.54,1.51,0.0,7.4,22.0,3.0,,,,,-0.3979400086720376,0.4,,,4.085183508052778,258.069,0.0,5.969305287951849,0.0,11.45982806396906,-2.399999741500029e-07,0.0,-2.9745370370370363,0.0,-2.9745370370370363,24.780253821755714,-0.5500418155619469,0.0,0.0,,40.5,209.0,141.0,,6.0,11.447015664231106,-0.254557430614467,-0.254557430614467,,10547
0.8246,1.161e-05,peroxidase,2.44,1.3966666666666665,-0.023999999999999997,3.6,37.0,,-1.0,0.20411998265592482,0.1,1.6,1.0,10.0,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10548
2.0828,1.3460000000000002e-05,peroxidase,2.44,1.3966666666666665,-0.023999999999999997,3.6,37.0,,-0.09691001300805639,1.1072099696478683,0.8,12.8,-0.09691001300805639,0.8,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10549
0.7916,1.796e-05,peroxidase,2.44,1.3966666666666665,-0.023999999999999997,3.6,37.0,,-1.0,0.20411998265592482,0.1,1.6,1.0,10.0,,,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10550
0.4459,4.348e-05,peroxidase,2.44,1.3966666666666665,-0.023999999999999997,3.6,37.0,,-0.09691001300805639,1.1072099696478683,0.8,12.8,-0.09691001300805639,0.8,,,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10551
0.136,,peroxidase,2.7714285714285714,1.0992857142857144,0.17142857142857146,7.0,25.0,,0.0,2.591064607026499,1.0,390.0,,,-0.3010299956639812,0.5,,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10552
0.245,0.0001478,peroxidase,2.663333333333333,1.1245833333333333,-0.215,5,25.0,3.0,-1.0,0.0,0.1,1.0,1.3010299956639813,20.0,-1.5228787452803376,0.03,8.438740069928567,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10553
0.113,0.001101,peroxidase,2.663333333333333,1.1245833333333333,-0.215,5,25.0,3.0,-1.6989700043360187,-0.6989700043360187,0.02,0.2,1.3010299956639813,20.0,-1.5228787452803376,0.03,8.438740069928567,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10554
,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,3.6,25.0,3.0,-3.0809219076239263,,0.00083,,-3.2006594505464183,0.00063,-1.6020599913279623,0.025,7.317998081490788,62.068000000000005,0.0,13.213763929025836,-0.25,2.92,1.9747448713915894,0.125,-0.125,0.0,0.0,0.0,-0.3939905415754596,0.0,0.0,226.0,52.0,40.5,40.5,-1.4,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-1.6990667974042981,10555
,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,3.6,25.0,3.0,-3.0809219076239263,,0.00083,,-3.2006594505464183,0.00063,-1.6020599913279623,0.025,6.100271266460849,62.068000000000005,0.0,13.213763929025836,-0.25,2.92,1.9747448713915894,0.125,-0.125,0.0,0.0,0.0,-0.3939905415754596,0.0,0.0,226.0,52.0,40.5,40.5,-1.4,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-1.6990667974042981,10556
,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,3.6,25.0,3.0,-3.0809219076239263,,0.00083,,-3.2006594505464183,0.00063,-1.6020599913279623,0.025,2.788256777142878,62.068000000000005,0.0,13.213763929025836,-0.25,2.92,1.9747448713915894,0.125,-0.125,0.0,0.0,0.0,-0.3939905415754596,0.0,0.0,226.0,52.0,40.5,40.5,-1.4,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-1.6990667974042981,10557
,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,8.0,25.0,3.0,-3.0,-1.0,0.001,0.1,0.0,1.0,,,3.0,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10558
,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,8.0,25.0,3.0,-3.0,-1.0,0.001,0.1,0.0,1.0,,,3.0,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10559
,,peroxidase,2.54,1.51,0.0,3,25.0,3.0,-1.7033348097384688,0.08635983067474821,0.0198,1.22,,,,,4.1938200260161125,44.053,0.0,6.26208044842079,2.9166666666666665,1.54,2.1874960973678963,0.75,0.75,0.0,0.0,0.0,-0.5162162085527368,6.26208044842079,12.841016132019288,338.0,41.6,40.5,20.2,0.5,12.037709952068266,6.0,-0.48883656651397056,0.23805253705102034,-1.4129092444856313,10560
,,peroxidase,2.54,1.51,0.0,3,25.0,3.0,-2.701146923590293,-0.6989700043360187,0.00199,0.2,,,,,4.431363764158987,44.053,0.0,6.26208044842079,2.9166666666666665,1.54,2.1874960973678963,0.75,0.75,0.0,0.0,0.0,-0.5162162085527368,6.26208044842079,12.841016132019288,338.0,41.6,40.5,20.2,0.5,12.037709952068266,6.0,-0.48883656651397056,0.23805253705102034,-1.4129092444856313,10561
,,peroxidase,2.54,1.51,0.0,3,25.0,3.0,-3.9706162223147903,-1.5436339668709569,0.000107,0.0286,,,,,5.1480100309043975,44.053,0.0,6.26208044842079,2.9166666666666665,1.54,2.1874960973678963,0.75,0.75,0.0,0.0,0.0,-0.5162162085527368,6.26208044842079,12.841016132019288,338.0,41.6,40.5,20.2,0.5,12.037709952068266,6.0,-0.48883656651397056,0.23805253705102034,-1.4129092444856313,10562
0.04,0.0001,peroxidase,1.93,1.29,0.0,5.0,37.0,3.0,-1.6020599913279623,0.0,0.025,1.0,1.0,10.0,,,6.0,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10563
1.5,0.0001,peroxidase,1.93,1.29,0.0,5.0,37.0,3.0,0.3010299956639812,1.3010299956639813,2.0,20.0,-0.6989700043360187,0.2,,,6.0,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10564
,,,2.2,0.82,0.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,403.0,65.2,,,,11.851295333977212,,-0.35968012824519524,0.32404663612946255,,10565
0.056,5.82e-07,peroxidase,2.28,0.94,0.0,4,25.0,3.0,-3.0,-0.9030899869919435,0.001,0.125,2.0969100130080562,125.0,,,1.0851835080527785,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10566
48.0,5.679999999999999e-07,peroxidase,2.28,0.94,0.0,4,25.0,3.0,0.0,2.0969100130080562,1.0,125.0,-0.9030899869919435,0.125,,,1.0851835080527785,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10567
0.0329,1.19e-07,peroxidase,2.28,0.94,0.0,4,25.0,3.0,-3.0,-0.9030899869919435,0.001,0.125,2.0969100130080562,125.0,,,1.0851835080527785,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10568
74.4,3.05e-07,peroxidase,2.28,0.94,0.0,4,25.0,3.0,0.0,2.0969100130080562,1.0,125.0,-0.9030899869919435,0.125,,,1.0851835080527785,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10569
0.0162,1.93e-08,peroxidase,2.28,0.94,0.0,4,25.0,3.0,-3.0,-0.9030899869919435,0.001,0.125,2.0969100130080562,125.0,,,1.0851835080527785,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10570
117.2,5.1900000000000015e-08,peroxidase,2.28,0.94,0.0,4,25.0,3.0,0.0,2.0969100130080562,1.0,125.0,-0.9030899869919435,0.125,,,1.0851835080527785,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10571
0.93,,phosphatase,2.54,1.51,0.0,7.4,40.0,3.0,,,,,,,,,1.3645345800255306,,,,,,,,,,,,,,,,,,,,,,,,,10572
,,peroxidase,2.55,0.3,0.0,5.5,25.0,3.0,,,,,,,,,4.9004053667387595,,,,,,,,,,,,,,,,,,,,,,,,,10573
0.682,,peroxidase,2.55,0.3,0.0,5.5,25.0,3.0,-inf,0.0,0.0,1.0,-0.6020599913279624,0.25,,,6.652451832641719,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10574
0.543,,peroxidase,2.55,0.3,0.0,5.5,25.0,3.0,-inf,0.0,0.0,1.0,-0.6020599913279624,0.25,,,6.652451832641719,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10575
0.49,,peroxidase,2.55,0.3,0.0,5.5,25.0,3.0,-inf,0.0,0.0,1.0,-0.6020599913279624,0.25,,,6.652451832641719,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10576
,,peroxidase,2.55,0.3,0.0,5.5,25.0,3.0,-inf,0.0,0.0,1.0,-0.6020599913279624,0.25,,,6.652451832641719,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10577
,,peroxidase,2.55,0.3,0.0,5.5,25.0,3.0,-inf,1.9030899869919435,0.0,80.0,-0.6020599913279624,0.25,,,6.652451832641719,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10578
36.0,,peroxidase,2.55,0.3,0.0,5.5,25.0,3.0,-inf,1.9030899869919435,0.0,80.0,-0.6020599913279624,0.25,,,6.652451832641719,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10579
0.031,,peroxidase,2.55,0.3,0.0,5.5,25.0,3.0,-inf,1.9030899869919435,0.0,80.0,-0.6020599913279624,0.25,,,6.652451832641719,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10580
,,peroxidase,2.54,1.51,0.0,4.5,25.0,3.0,-3.0,-0.09691001300805639,0.001,0.8,3.146128035678238,1400.0,,,2.725455056635949,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10581
,,peroxidase,2.54,1.51,0.0,4.5,25.0,3.0,-3.0,-0.09691001300805639,0.001,0.8,0.3979400086720376,2.5,,,2.725455056635949,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10582
,,peroxidase,2.81,1.1016666666666668,0.016333333333333335,~7.4,25.0,3.0,,,,,,,,,5.535294120042771,426.5240000000001,12.841643245852019,40.90153628296998,3.3752835788620548,24.36,-8.674283626227843e-07,0.0,-0.125,0.0,0.0,0.0,-1.0,4.483030857694624,0.0,,40.5,52.0,40.5,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.23098185994843,10583
,,peroxidase,2.81,1.1016666666666668,0.016333333333333335,~7.4,25.0,3.0,,,,,,,,,5.535294120042771,426.5240000000001,12.841643245852019,40.90153628296998,3.3752835788620548,24.36,-8.674283626227843e-07,0.0,-0.125,0.0,0.0,0.0,-1.0,4.483030857694624,0.0,226.0,52.0,40.5,40.5,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-2.23098185994843,10584
1.51,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,7.4,25.0,3.0,-2.0,1.6989700043360187,0.01,50.0,,,-2.853871964321762,0.0014,7.431363764158987,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10585
0.0067,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,7.4,25.0,3.0,-2.0,2.0,0.01,100.0,,,-2.853871964321762,0.0014,7.431363764158987,,,,,,,,,,,,,,,,40.5,209.0,,,6.0,11.447015664231106,-0.254557430614467,-0.254557430614467,,10586
0.21,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,7.4,25.0,3.0,-2.0,1.6989700043360187,0.01,50.0,,,-2.853871964321762,0.0014,7.95673902300997,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10587
0.0067,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,7.4,25.0,3.0,-2.0,2.0,0.01,100.0,,,-2.853871964321762,0.0014,7.95673902300997,,,,,,,,,,,,,,,,40.5,209.0,,,6.0,11.447015664231106,-0.254557430614467,-0.254557430614467,,10588
0.49,0.0131666666666666,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,3.5,30.0,,,,,,0.6989700043360189,5.0,1.0,10.0,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10589
0.67,1.883333333333333e-05,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,3.5,30.0,,,,,,0.6989700043360189,5.0,-2.0,0.01,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10590
,,peroxidase,2.54,1.51,0.0,5.0,25.0,3.0,-5.301029995663981,-4.0,5e-06,0.0001,2.0,100.0,,,3.3418300569205104,111.14399999999999,12.620776512746458,0.0,4.36162037037037,1.9872284056064253,2.53668197930634,0.20833333333333348,0.20833333333333348,11.099864620670926,0.0,12.965578028838586,-0.3196712290418209,12.965578028838586,12.778890573418945,226.0,52.0,40.5,20.3,0.4,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,-2.048432760843659,10591
,,peroxidase,2.54,1.51,0.0,5.0,25.0,3.0,-5.301029995663981,-4.0,5e-06,0.0001,-0.3010299956639812,0.5,,,3.3418300569205104,111.14399999999999,12.620776512746458,0.0,4.36162037037037,1.9872284056064253,2.53668197930634,0.20833333333333348,0.20833333333333348,11.099864620670926,0.0,12.965578028838586,-0.3196712290418209,12.965578028838586,12.778890573418945,,40.5,52.0,20.3,0.4,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,-2.048432760843659,10592
0.05,0.0254,peroxidase,2.2,0.82,0.0,7.4,25.0,3.0,-3.3010299956639813,0.24303804868629442,0.0005,1.75,,,,,5.096910013008056,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10593
,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,8,40.0,3.0,-22.69897000433602,,2.0000000000000002e-23,,1.6989700043360187,50.0,,,3.2375437381428744,282.4679999999999,32.10410811463005,0.0,2.2588285896844735,16.264914881933006,3.066157800884338,0.33150677890982094,-0.6642338559142937,0.0,0.0,6.4208216229260096,-0.4812303897852169,12.841643245852019,12.152040213667762,,40.5,,37.3,6.5,6.0,,-0.254557430614467,-0.254557430614467,-1.987595192117485,10594
,,peroxidase,2.75,1.1142857142857143,-0.015428571428571427,8,40.0,3.0,-21.30102999566398,,5.0000000000000005e-22,,1.6989700043360187,50.0,,,3.2375437381428744,282.4679999999999,32.10410811463005,0.0,2.2588285896844735,16.264914881933006,3.066157800884338,0.33150677890982094,-0.6642338559142937,0.0,0.0,6.4208216229260096,-0.4812303897852169,12.841643245852019,12.152040213667762,,40.5,,37.3,6.5,6.0,,-0.254557430614467,-0.254557430614467,-1.987595192117485,10595
0.028,,peroxidase,2.637906976744186,,,4.0,50.0,3.0,-2.6989700043360187,-0.6989700043360187,0.002,0.2,0.6020599913279624,4.0,,,3.9030899869919438,,,,,,,,,,,,,,,,40.5,209.0,,,6.0,11.447015664231106,-0.254557430614467,-0.254557430614467,,10596
157.45,,peroxidase,2.637906976744186,,,4.0,50.0,3.0,-0.3010299956639812,0.6020599913279624,0.5,4.0,-2.3010299956639813,0.005,,,3.9030899869919438,,,,,,,,,,,,,,,910.0,209.0,40.5,,,11.447015664231106,6.0,-0.34392573610777344,0.29406472784425514,,10597
,,phosphatase,2.6666666666666665,1.1766666666666667,-0.29,6,75.0,3.0,,,,,,,,,1.632204133050827,,,,,,,,,,,,,,,,,,,,,,,,,10598
,,peroxidase,2.55,1.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,10599
,,peroxidase,2.55,1.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,10600
,,peroxidase,2.55,1.84,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,40.5,160.0,,,6.0,11.50371351935836,-0.254557430614467,-0.254557430614467,,10601
,,catalase,2.81,1.1016666666666668,0.016333333333333335,,37.0,3.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10602
,8.03,catalase,2.81,1.1016666666666668,0.016333333333333335,5.5,37.0,3.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10603
,8.03,catalase,2.81,1.1016666666666668,0.016333333333333335,7.4,37.0,3.0,,,,,,,,,6.0,,,,,,,,,,,,,,,,40.5,,,,6.0,,-0.254557430614467,-0.254557430614467,,10604
0.129,0.08971,peroxidase,2.105,1.115,0.0,4,,,,,,,0.0,1.0,,,,203.434,39.28206812208652,0.0,15.136342592592591,3.742918213444276,4.226502749346147,0.8827160493827162,-1.4286265432098764,0.0,0.0,6.923737199690624,-0.5353855627947162,5.897745344357611,0.0,62.0,52.0,40.5,21.6,,5.394814814814815,6.0,-0.3970625812818095,0.054727624729376624,-2.2050484272533053,10605
76.05,0.12849,peroxidase,2.105,1.115,0.0,4,,,,,,,0.0,1.0,,,,203.434,39.28206812208652,0.0,15.136342592592591,3.742918213444276,4.226502749346147,0.8827160493827162,-1.4286265432098764,0.0,0.0,6.923737199690624,-0.5353855627947162,5.897745344357611,0.0,,40.5,52.0,21.6,,6.0,5.394814814814815,-0.254557430614467,-0.254557430614467,-2.2050484272533053,10606
62.98,0.0060999999999999,catalase,2.105,1.115,0.0,11,,,,,,,,,,,,203.434,39.28206812208652,0.0,15.136342592592591,3.742918213444276,4.226502749346147,0.8827160493827162,-1.4286265432098764,0.0,0.0,6.923737199690624,-0.5353855627947162,5.897745344357611,0.0,,40.5,,21.6,,6.0,,-0.254557430614467,-0.254557430614467,-2.2050484272533053,10607
,,peroxidase,2.24,1.285,0.17,~7,25.0,3.0,-2.0,0.0,0.01,1.0,2.0,100.0,2.0,100.0,2.5352941200427703,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10608
,,peroxidase,2.24,1.285,0.17,~7,25.0,3.0,-2.0,0.0,0.01,1.0,2.0,100.0,2.0,100.0,2.5352941200427703,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10609
,,multi-activity,2.81,1.1016666666666668,0.016333333333333335,5.0,20.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10610
0.025,,multi-activity,2.81,1.1016666666666668,0.016333333333333335,5.0,37.0,,,,,,-2.1804560644581312,0.0066,-2.6989700043360187,0.002,,,,,,,,,,,,,,,,226.0,52.0,40.5,,,5.992738620139414,6.0,-0.39829862998965665,0.03733732813242442,,10611
0.025,,multi-activity,2.81,1.1016666666666668,0.016333333333333335,5.0,37.0,,,,,,-2.1804560644581312,0.0066,-2.6989700043360187,0.002,,,,,,,,,,,,,,,,,40.5,52.0,,,6.0,5.992738620139414,-0.254557430614467,-0.254557430614467,,10612
0.011,4.27e-05,peroxidase,2.005,1.4049999999999998,-0.13,4.0,30.0,,-1.0,2.6989700043360187,0.1,500.0,2.0,100.0,0.3010299956639812,2.0,,,,,,,,,,,,,,,,910.0,209.0,40.5,,,11.447015664231106,6.0,-0.34392573610777344,0.29406472784425514,,10613
